"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"1","GO:0006397",6,0.0256620895241586,0.996193482088588,3,186,"mRNA processing","BP","red","Day2","mRNA metabolic process","XM_022480101.1;XM_022480783.1;XM_022481121.1"
"2","GO:0006464",2,0.00369507034768679,0.998464747957836,17,3119,"cellular protein modification process","BP","red","Day2","protein modification process","XM_022430478.1;XM_022442202.1;XM_022444663.1;XM_022455537.1;XM_022458005.1;XM_022460052.1;XM_022461252.1;XM_022462542.1;XM_022467483.1;XM_022468237.1;XM_022469526.1;XM_022469527.1;XM_022472998.1;XM_022475041.1;XM_022476783.1;XM_022480783.1;XR_002638695.1"
