"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"1","GO:0003735",30,4.276207341282e-06,0.99999924272301,13,176,"structural constituent of ribosome","MF","brown","Day2_hightemp","structural molecule activity","XM_022453199.1;XM_022454936.1;XM_022458054.1;XM_022459436.1;XM_022459437.1;XM_022462052.1;XM_022469477.1;XM_022473390.1;XM_022474388.1;XM_022474564.1;XM_022478637.1;XM_022483859.1;XM_022489606.1"
"2","GO:0008233",29,7.89958896959683e-07,0.999999809595604,20,1210,"peptidase activity","MF","brown","Day2_hightemp","catalytic activity, acting on a pro...","XM_022430907.1;XM_022440898.1;XM_022448615.1;XM_022450957.1;XM_022450958.1;XM_022450959.1;XM_022451096.1;XM_022456984.1;XM_022463568.1;XM_022466797.1;XM_022470946.1;XM_022473643.1;XM_022476331.1;XM_022476404.1;XM_022477432.1;XM_022482785.1;XM_022487059.1;XM_022488927.1;XM_022489051.1;XM_022489329.1"
"3","GO:0008233",29,7.89958896959683e-07,0.999999809595604,20,1210,"peptidase activity","MF","brown","Day2_hightemp","hydrolase activity","XM_022430907.1;XM_022440672.1;XM_022440898.1;XM_022443860.1;XM_022447503.1;XM_022448615.1;XM_022450957.1;XM_022450958.1;XM_022450959.1;XM_022451096.1;XM_022452973.1;XM_022456845.1;XM_022456984.1;XM_022463568.1;XM_022466797.1;XM_022470946.1;XM_022473643.1;XM_022476331.1;XM_022476404.1;XM_022477432.1;XM_022482785.1;XM_022487059.1;XM_022488927.1;XM_022489051.1;XM_022489329.1"
"4","GO:0016887",32,0.00634849397005381,0.998841075169564,5,437,"ATPase activity","MF","brown","Day2_hightemp","hydrolase activity","XM_022430907.1;XM_022440672.1;XM_022440898.1;XM_022443860.1;XM_022447503.1;XM_022448615.1;XM_022450957.1;XM_022450958.1;XM_022450959.1;XM_022451096.1;XM_022452973.1;XM_022456845.1;XM_022456984.1;XM_022463568.1;XM_022466797.1;XM_022470946.1;XM_022473643.1;XM_022476331.1;XM_022476404.1;XM_022477432.1;XM_022482785.1;XM_022487059.1;XM_022488927.1;XM_022489051.1;XM_022489329.1"
"5","GO:0022857",33,0.00685944451353247,0.996921086053274,17,1858,"transmembrane transporter activity","MF","brown","Day2_hightemp","transporter activity","XM_022435122.1;XM_022440672.1;XM_022443860.1;XM_022444804.1;XM_022447503.1;XM_022452973.1;XM_022456845.1;XM_022457734.1;XM_022458975.1;XM_022463353.1;XM_022465241.1;XM_022466077.1;XM_022466350.1;XM_022472735.1;XM_022480579.1;XM_022482199.1;XM_022486812.1"
"6","GO:0030234",38,0.0327460640345228,0.986026168108111,10,669,"enzyme regulator activity","MF","brown","Day2_hightemp","molecular function regulator","XM_022435628.1;XM_022459024.1;XM_022461285.1;XM_022467480.1;XM_022467573.1;XM_022468543.1;XM_022471169.1;XM_022471194.1;XM_022476331.1;XM_022478691.1"
