"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"1","GO:0003735",27,0.0137326045687284,0.994952400020465,10,176,"structural constituent of ribosome","MF","blue","Day2","structural molecule activity","XM_022441035.1;XM_022458716.1;XM_022458848.1;XM_022459436.1;XM_022459437.1;XM_022464259.1;XM_022473390.1;XM_022476789.1;XM_022486957.1;XM_022487525.1"
"2","GO:0008233",20,4.10742401573043e-13,1,38,1210,"peptidase activity","MF","blue","Day2","catalytic activity, acting on a pro...","XM_022430727.1;XM_022430907.1;XM_022437244.1;XM_022440898.1;XM_022442213.1;XM_022448615.1;XM_022450957.1;XM_022450958.1;XM_022450959.1;XM_022451097.1;XM_022455675.1;XM_022456984.1;XM_022460498.1;XM_022461001.1;XM_022462249.1;XM_022462646.1;XM_022463070.1;XM_022463568.1;XM_022466797.1;XM_022469898.1;XM_022471959.1;XM_022473643.1;XM_022474389.1;XM_022474851.1;XM_022475987.1;XM_022476331.1;XM_022476334.1;XM_022476404.1;XM_022476658.1;XM_022477432.1;XM_022482009.1;XM_022482785.1;XM_022483647.1;XM_022484544.1;XM_022487059.1;XM_022487957.1;XM_022488649.1;XM_022489051.1"
"3","GO:0008233",20,4.10742401573043e-13,1,38,1210,"peptidase activity","MF","blue","Day2","hydrolase activity","XM_022430727.1;XM_022430907.1;XM_022433442.1;XM_022437244.1;XM_022440898.1;XM_022442213.1;XM_022448615.1;XM_022450957.1;XM_022450958.1;XM_022450959.1;XM_022451097.1;XM_022452973.1;XM_022455675.1;XM_022456984.1;XM_022459175.1;XM_022460498.1;XM_022461001.1;XM_022461486.1;XM_022462249.1;XM_022462646.1;XM_022463070.1;XM_022463568.1;XM_022466797.1;XM_022469898.1;XM_022470009.1;XM_022471959.1;XM_022473643.1;XM_022474389.1;XM_022474851.1;XM_022475987.1;XM_022476331.1;XM_022476334.1;XM_022476404.1;XM_022476658.1;XM_022477432.1;XM_022477699.1;XM_022482009.1;XM_022482785.1;XM_022483647.1;XM_022484544.1;XM_022487059.1;XM_022487957.1;XM_022488649.1;XM_022489051.1"
"4","GO:0016765",28,0.0155883220582294,0.997282121083066,4,57,"transferase activity, transferring alkyl or aryl (other than methyl) groups","MF","blue","Day2","transferase activity","XM_022439855.1;XM_022462112.1;XM_022487069.1;XM_022488620.1"
"5","GO:0016887",29,0.0170108298186661,0.995362931248766,6,437,"ATPase activity","MF","blue","Day2","hydrolase activity","XM_022430727.1;XM_022430907.1;XM_022433442.1;XM_022437244.1;XM_022440898.1;XM_022442213.1;XM_022448615.1;XM_022450957.1;XM_022450958.1;XM_022450959.1;XM_022451097.1;XM_022452973.1;XM_022455675.1;XM_022456984.1;XM_022459175.1;XM_022460498.1;XM_022461001.1;XM_022461486.1;XM_022462249.1;XM_022462646.1;XM_022463070.1;XM_022463568.1;XM_022466797.1;XM_022469898.1;XM_022470009.1;XM_022471959.1;XM_022473643.1;XM_022474389.1;XM_022474851.1;XM_022475987.1;XM_022476331.1;XM_022476334.1;XM_022476404.1;XM_022476658.1;XM_022477432.1;XM_022477699.1;XM_022482009.1;XM_022482785.1;XM_022483647.1;XM_022484544.1;XM_022487059.1;XM_022487957.1;XM_022488649.1;XM_022489051.1"
"6","GO:0030234",21,5.46723925117754e-06,0.999998285259432,24,669,"enzyme regulator activity","MF","blue","Day2","molecular function regulator","XM_022435628.1;XM_022438777.1;XM_022439790.1;XM_022443094.1;XM_022443096.1;XM_022449988.1;XM_022455250.1;XM_022456086.1;XM_022456092.1;XM_022459024.1;XM_022461285.1;XM_022461853.1;XM_022467480.1;XM_022467573.1;XM_022468543.1;XM_022471169.1;XM_022471194.1;XM_022473317.1;XM_022476331.1;XM_022476334.1;XM_022478691.1;XM_022478788.1;XM_022480087.1;XM_022487808.1"
