4/30/2021/11:58:05 AM	M1   	996.0	27.1	26.5300	26.68	100.82	26.9600	26.68	96.31	26.6100	26.68	100.61	25.8700	26.68	100.53	26.3500	26.91	101.07	26.4100	26.91	101.67	25.9700	26.91	99.93	25.9400	26.91	99.61	NaN	NaN	NaN	NaN	26.6800	26.68	OFF	26.9100	26.91	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:06 AM	M1   	996.0	27.1	26.4700	26.68	101.40	26.9600	26.68	96.31	26.6400	26.68	100.32	25.8800	26.68	100.43	26.3500	26.91	101.07	26.4300	26.91	101.47	25.9700	26.91	99.93	25.9400	26.91	99.61	NaN	NaN	NaN	NaN	26.6800	26.68	OFF	26.9100	26.91	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:07 AM	M1   	996.0	27.1	26.5100	26.68	101.02	26.9600	26.68	96.31	26.6300	26.68	100.42	25.8600	26.68	100.63	26.3500	26.91	101.07	26.4100	26.91	101.67	25.9800	26.91	99.84	25.9500	26.91	99.51	NaN	NaN	NaN	NaN	26.6800	26.68	OFF	26.9100	26.91	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:08 AM	M1   	996.0	27.1	26.4900	26.67	101.23	26.9600	26.67	96.32	26.6300	26.67	100.44	25.8600	26.67	100.64	26.3300	26.91	101.26	26.4200	26.91	101.57	26.0000	26.91	99.64	25.9600	26.91	99.42	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.9100	26.91	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:09 AM	M1   	996.0	27.1	26.4900	26.67	101.23	26.9800	26.67	96.14	26.6400	26.67	100.34	25.8700	26.67	100.54	26.3400	26.92	101.15	26.4300	26.92	101.46	25.9600	26.92	100.02	25.9500	26.92	99.50	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.9200	26.92	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:10 AM	M1   	996.0	27.1	26.4900	26.67	101.23	26.9500	26.67	96.41	26.6600	26.67	100.15	25.8800	26.67	100.45	26.3500	26.92	101.05	26.4400	26.92	101.36	25.9900	26.92	99.72	25.9400	26.92	99.59	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.9200	26.92	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:11 AM	M1   	996.0	27.1	26.5200	26.67	100.93	26.9600	26.67	96.32	26.6300	26.67	100.44	25.8700	26.67	100.54	26.3400	26.91	101.16	26.4300	26.91	101.47	25.9900	26.91	99.74	25.9300	26.91	99.71	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.9100	26.91	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:12 AM	M1   	996.0	27.1	26.5300	26.67	100.84	26.9700	26.67	96.23	26.5900	26.67	100.82	25.9000	26.67	100.25	26.3600	26.92	100.95	26.4400	26.92	101.36	25.9800	26.92	99.82	25.9400	26.92	99.59	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.9200	26.92	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:13 AM	M1   	996.0	27.1	26.4900	26.67	101.23	26.9700	26.67	96.23	26.6200	26.67	100.53	25.8600	26.67	100.64	26.3500	26.91	101.07	26.4200	26.91	101.57	25.9700	26.91	99.93	25.9500	26.91	99.51	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.9100	26.91	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:14 AM	M1   	996.0	27.1	26.5300	26.67	100.84	26.9600	26.67	96.32	26.6700	26.67	100.05	25.8700	26.67	100.54	26.3600	26.91	100.97	26.4400	26.91	101.38	25.9700	26.91	99.93	25.9400	26.91	99.61	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.9100	26.91	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:15 AM	M1   	996.0	27.1	26.4900	26.66	101.24	26.9800	26.66	96.15	26.6000	26.66	100.74	25.8500	26.66	100.76	26.3500	26.91	101.07	26.4300	26.91	101.47	26.0000	26.91	99.64	25.9400	26.91	99.61	NaN	NaN	NaN	NaN	26.6600	26.66	OFF	26.9100	26.91	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:16 AM	M1   	996.0	27.1	26.5100	26.67	101.03	26.9900	26.67	96.05	26.6100	26.67	100.63	25.8700	26.67	100.54	26.3400	26.91	101.16	26.4500	26.91	101.28	25.9300	26.91	100.32	25.9600	26.91	99.42	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.9100	26.91	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:17 AM	M1   	996.0	27.1	26.5300	26.67	100.84	26.9800	26.67	96.14	26.6300	26.67	100.44	25.8600	26.67	100.64	26.3300	26.91	101.26	26.4300	26.91	101.47	25.9800	26.91	99.84	25.9400	26.91	99.61	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.9100	26.91	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:18 AM	M1   	996.0	27.1	26.5000	26.67	101.13	26.9600	26.67	96.32	26.6400	26.67	100.34	25.8700	26.67	100.54	26.3600	26.91	100.97	26.4500	26.91	101.28	25.9700	26.91	99.93	25.9600	26.91	99.42	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.9100	26.91	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:19 AM	M1   	996.0	27.1	26.4925	26.67	101.20	26.9675	26.67	96.25	26.6200	26.67	100.53	25.8675	26.67	100.57	26.3400	26.90	101.18	26.4400	26.90	101.39	26.0000	26.90	99.66	25.9600	26.90	99.43	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.9000	26.90	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:20 AM	M1   	996.0	27.1	26.5125	26.67	101.01	26.9488	26.67	96.42	26.6175	26.67	100.56	25.8563	26.67	100.68	26.3300	26.90	101.28	26.4200	26.90	101.59	26.0100	26.90	99.56	25.9200	26.90	99.82	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.9000	26.90	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:21 AM	M1   	996.0	27.1	26.5300	26.67	100.84	26.9400	26.67	96.50	26.6000	26.67	100.73	25.9000	26.67	100.25	26.3500	26.89	101.10	26.4200	26.89	101.60	25.9700	26.89	99.97	25.9500	26.89	99.54	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.8900	26.89	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:22 AM	M1   	996.0	27.1	26.5200	26.66	100.95	26.9675	26.66	96.27	26.6337	26.66	100.42	25.8612	26.66	100.65	26.3600	26.90	100.99	26.4200	26.90	101.59	25.9600	26.90	100.05	25.9400	26.90	99.62	NaN	NaN	NaN	NaN	26.6600	26.66	OFF	26.9000	26.90	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:23 AM	M1   	996.0	27.1	26.5150	26.66	101.00	26.9525	26.66	96.41	26.5912	26.66	100.83	25.8700	26.66	100.56	26.3600	26.90	100.99	26.4400	26.90	101.39	25.9800	26.90	99.85	25.9700	26.90	99.33	NaN	NaN	NaN	NaN	26.6600	26.66	OFF	26.9000	26.90	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:24 AM	M1   	996.0	27.1	26.4850	26.66	101.29	26.9700	26.66	96.24	26.6038	26.66	100.70	25.8712	26.66	100.55	26.3400	26.90	101.18	26.4500	26.90	101.29	26.0000	26.90	99.66	25.9300	26.90	99.72	NaN	NaN	NaN	NaN	26.6612	26.66	OFF	26.9000	26.90	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:25 AM	M1   	996.0	27.1	26.5162	26.67	100.97	26.9687	26.67	96.24	26.6312	26.67	100.42	25.8812	26.67	100.43	26.3400	26.90	101.18	26.4200	26.90	101.59	25.9700	26.90	99.95	25.9400	26.90	99.62	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.9000	26.90	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:26 AM	M1   	996.0	27.1	26.4912	26.67	101.21	26.9588	26.67	96.33	26.6375	26.67	100.36	25.8888	26.67	100.36	26.3500	26.90	101.08	26.4400	26.90	101.39	25.9600	26.90	100.05	25.9300	26.90	99.72	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.9000	26.90	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:27 AM	M1   	996.0	27.1	26.5038	26.67	101.09	26.9537	26.67	96.38	26.6200	26.67	100.53	25.8775	26.67	100.47	26.3200	26.90	101.37	26.4000	26.90	101.78	25.9800	26.90	99.85	25.9500	26.90	99.53	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.9000	26.90	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:28 AM	M1   	996.0	27.1	26.5300	26.67	100.84	26.9800	26.67	96.14	26.6200	26.67	100.53	25.8600	26.67	100.64	26.3500	26.89	101.10	26.4500	26.89	101.31	25.9900	26.89	99.77	25.9600	26.89	99.45	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.8900	26.89	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:29 AM	M1   	996.0	27.1	26.5175	26.67	100.96	26.9512	26.67	96.40	26.6188	26.67	100.55	25.8700	26.67	100.55	26.3700	26.89	100.90	26.4100	26.89	101.70	25.9800	26.89	99.87	25.9300	26.89	99.74	NaN	NaN	NaN	NaN	26.6688	26.67	OFF	26.8900	26.89	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:30 AM	M1   	996.0	27.1	26.5000	26.66	101.15	26.9600	26.66	96.34	26.6100	26.66	100.65	25.8700	26.66	100.56	26.3400	26.89	101.20	26.4100	26.89	101.70	25.9800	26.89	99.87	25.9700	26.89	99.35	NaN	NaN	NaN	NaN	26.6600	26.66	OFF	26.8900	26.89	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:31 AM	M1   	996.0	27.1	26.5200	26.67	100.93	26.9600	26.67	96.32	26.5700	26.67	101.02	25.8700	26.67	100.54	26.3400	26.89	101.20	26.4300	26.89	101.51	26.0200	26.89	99.48	25.9700	26.89	99.35	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.8900	26.89	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:32 AM	M1   	996.0	27.1	26.5100	26.67	101.03	26.9600	26.67	96.32	26.6500	26.67	100.24	25.8500	26.67	100.74	26.3400	26.89	101.20	26.4000	26.89	101.80	26.0000	26.89	99.67	25.9500	26.89	99.54	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.8900	26.89	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:33 AM	M1   	996.0	27.1	26.5200	26.67	100.93	26.9700	26.67	96.23	26.6500	26.67	100.24	25.8600	26.67	100.64	26.3400	26.89	101.20	26.4300	26.89	101.51	26.0000	26.89	99.67	25.9500	26.89	99.54	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.8900	26.89	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:34 AM	M1   	996.0	27.1	26.5100	26.67	101.03	26.9600	26.67	96.32	26.6800	26.67	99.96	25.9000	26.67	100.25	26.3400	26.89	101.20	26.4300	26.89	101.51	25.9900	26.89	99.77	25.9400	26.89	99.64	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.8900	26.89	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:35 AM	M1   	996.0	27.1	26.5300	26.67	100.84	26.9600	26.67	96.32	26.6300	26.67	100.44	25.8700	26.67	100.54	26.3300	26.89	101.29	26.4400	26.89	101.41	26.0100	26.89	99.58	25.9600	26.89	99.45	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.8900	26.89	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:36 AM	M1   	996.0	27.1	26.5200	26.67	100.93	26.9800	26.67	96.14	26.6300	26.67	100.44	25.8800	26.67	100.45	26.3300	26.88	101.31	26.4600	26.88	101.23	26.0000	26.88	99.69	25.9600	26.88	99.46	NaN	NaN	NaN	NaN	26.6700	26.67	OFF	26.8800	26.88	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:37 AM	M1   	996.0	27.1	26.5100	26.68	101.02	26.9600	26.68	96.31	26.6300	26.68	100.42	25.9000	26.68	100.23	26.3600	26.89	101.00	26.4100	26.89	101.70	26.0100	26.89	99.58	25.9400	26.89	99.64	NaN	NaN	NaN	NaN	26.6800	26.68	OFF	26.8900	26.89	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:38 AM	M1   	996.0	27.1	26.4700	26.68	101.40	26.9400	26.68	96.49	26.6200	26.68	100.52	25.8600	26.68	100.63	26.3600	26.89	101.00	26.4100	26.89	101.70	25.9800	26.89	99.87	25.9600	26.89	99.45	NaN	NaN	NaN	NaN	26.6800	26.68	OFF	26.8900	26.89	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:39 AM	M1   	996.0	27.1	26.5300	26.68	100.82	26.9700	26.68	96.21	26.6500	26.68	100.23	25.8800	26.68	100.43	26.3500	26.89	101.10	26.4200	26.89	101.60	25.9900	26.89	99.77	25.9700	26.89	99.35	NaN	NaN	NaN	NaN	26.6800	26.68	OFF	26.8900	26.89	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:40 AM	M1   	996.0	27.1	26.5100	26.68	101.02	26.9800	26.68	96.12	26.6200	26.68	100.52	25.8600	26.68	100.63	26.3300	26.89	101.29	26.4400	26.89	101.41	25.9800	26.89	99.87	25.9500	26.89	99.54	NaN	NaN	NaN	NaN	26.6800	26.68	OFF	26.8900	26.89	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:41 AM	M1   	996.0	27.1	26.5200	26.69	100.90	26.9700	26.69	96.20	26.6300	26.69	100.40	25.8800	26.69	100.41	26.3400	26.89	101.20	26.4400	26.89	101.41	26.0100	26.89	99.58	25.9500	26.89	99.54	NaN	NaN	NaN	NaN	26.6900	26.69	OFF	26.8900	26.89	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:42 AM	M1   	996.0	27.1	26.4800	26.69	101.29	26.9700	26.69	96.20	26.6200	26.69	100.50	25.8600	26.69	100.61	26.3400	26.89	101.20	26.4200	26.89	101.60	26.0100	26.89	99.58	25.9800	26.89	99.25	NaN	NaN	NaN	NaN	26.6900	26.69	OFF	26.8900	26.89	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:43 AM	M1   	996.0	27.1	26.5400	26.69	100.71	26.9700	26.69	96.20	26.6500	26.69	100.21	25.8800	26.69	100.41	26.3600	26.89	101.00	26.4200	26.89	101.60	26.0000	26.89	99.67	25.9500	26.89	99.54	NaN	NaN	NaN	NaN	26.6900	26.69	OFF	26.8900	26.89	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:44 AM	M1   	996.0	27.1	26.5000	26.69	101.10	26.9800	26.69	96.11	26.6000	26.69	100.69	25.8400	26.69	100.81	26.3500	26.90	101.08	26.4500	26.90	101.29	26.0200	26.90	99.47	25.9700	26.90	99.33	NaN	NaN	NaN	NaN	26.6900	26.69	OFF	26.9000	26.90	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:45 AM	M1   	996.0	27.1	26.5000	26.69	101.10	26.9700	26.69	96.20	26.6000	26.69	100.69	25.8500	26.69	100.71	26.3600	26.90	100.99	26.4300	26.90	101.49	26.0000	26.90	99.66	25.9600	26.90	99.43	NaN	NaN	NaN	NaN	26.6900	26.69	OFF	26.9000	26.90	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:46 AM	M1   	996.0	27.1	26.5300	26.69	100.81	26.9800	26.69	96.11	26.6200	26.69	100.50	25.8700	26.69	100.51	26.3600	26.90	100.99	26.4500	26.90	101.29	26.0000	26.90	99.66	25.9300	26.90	99.72	NaN	NaN	NaN	NaN	26.6900	26.69	OFF	26.9000	26.90	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:47 AM	M1   	996.0	27.1	26.4700	26.69	101.39	26.9700	26.69	96.20	26.6500	26.69	100.21	25.8600	26.69	100.61	26.3600	26.90	100.99	26.4500	26.90	101.29	25.9900	26.90	99.76	25.9500	26.90	99.53	NaN	NaN	NaN	NaN	26.6900	26.69	OFF	26.9000	26.90	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:48 AM	M1   	996.0	27.1	26.4700	26.69	101.39	26.9600	26.69	96.29	26.6400	26.69	100.31	25.8600	26.69	100.61	26.3400	26.90	101.18	26.4300	26.90	101.49	26.0200	26.90	99.47	25.9300	26.90	99.72	NaN	NaN	NaN	NaN	26.6900	26.69	OFF	26.9000	26.90	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
4/30/2021/11:58:49 AM	M1   	996.0	27.1	26.5400	26.70	100.69	26.9700	26.70	96.18	26.6500	26.70	100.20	25.8600	26.70	100.59	26.3400	26.90	101.18	26.4100	26.90	101.69	25.9600	26.90	100.05	25.9600	26.90	99.43	NaN	NaN	NaN	NaN	26.7000	26.70	OFF	26.9000	26.90	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
