"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"1","GO:0003735",19,0.0179659227526237,0.99667734909313,4,176,"structural constituent of ribosome","MF","greenyellow","Day18","structural molecule activity","XM_022471432.1;XM_022477994.1;XM_022487524.1;XM_022489278.1"
"2","GO:0004518",22,0.0245382194315278,0.99641903663113,3,242,"nuclease activity","MF","greenyellow","Day18","hydrolase activity","XM_022432764.1;XM_022442213.1;XM_022446182.1;XM_022447201.1;XM_022450957.1;XM_022462646.1;XM_022463070.1;XM_022465831.1;XM_022466083.1;XM_022466148.1;XM_022466797.1;XM_022469530.1;XM_022470009.1;XM_022470590.1;XM_022470662.1;XM_022471877.1;XM_022472606.1;XM_022472607.1;XM_022472866.1;XM_022473981.1;XM_022475498.1;XM_022478913.1;XM_022482009.1"
"3","GO:0008233",17,2.37048797783336e-10,0.999999999975444,17,1210,"peptidase activity","MF","greenyellow","Day18","hydrolase activity","XM_022432764.1;XM_022442213.1;XM_022446182.1;XM_022447201.1;XM_022450957.1;XM_022462646.1;XM_022463070.1;XM_022465831.1;XM_022466083.1;XM_022466148.1;XM_022466797.1;XM_022469530.1;XM_022470009.1;XM_022470590.1;XM_022470662.1;XM_022471877.1;XM_022472606.1;XM_022472607.1;XM_022472866.1;XM_022473981.1;XM_022475498.1;XM_022478913.1;XM_022482009.1"
"4","GO:0008233",17,2.37048797783336e-10,0.999999999975444,17,1210,"peptidase activity","MF","greenyellow","Day18","catalytic activity, acting on a pro...","XM_022442213.1;XM_022447201.1;XM_022450957.1;XM_022462646.1;XM_022463070.1;XM_022465831.1;XM_022466083.1;XM_022466148.1;XM_022466797.1;XM_022470590.1;XM_022470662.1;XM_022471877.1;XM_022472606.1;XM_022472607.1;XM_022472866.1;XM_022473981.1;XM_022482009.1"
"5","GO:0016765",21,0.0206412805164727,0.998574513201186,2,57,"transferase activity, transferring alkyl or aryl (other than methyl) groups","MF","greenyellow","Day18","transferase activity","XM_022439587.1;XM_022439855.1"
"6","GO:0016887",20,0.0197236106222564,0.997340202127876,3,437,"ATPase activity","MF","greenyellow","Day18","hydrolase activity","XM_022432764.1;XM_022442213.1;XM_022446182.1;XM_022447201.1;XM_022450957.1;XM_022462646.1;XM_022463070.1;XM_022465831.1;XM_022466083.1;XM_022466148.1;XM_022466797.1;XM_022469530.1;XM_022470009.1;XM_022470590.1;XM_022470662.1;XM_022471877.1;XM_022472606.1;XM_022472607.1;XM_022472866.1;XM_022473981.1;XM_022475498.1;XM_022478913.1;XM_022482009.1"
