"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"1","GO:0006397",3,9.03847062966567e-12,1,21,186,"mRNA processing","BP","turquoise","Day18","mRNA metabolic process","XM_022437269.1;XM_022441654.1;XM_022444348.1;XM_022445844.1;XM_022453791.1;XM_022457773.1;XM_022458053.1;XM_022458726.1;XM_022461280.1;XM_022461883.1;XM_022463165.1;XM_022463499.1;XM_022463712.1;XM_022467522.1;XM_022475592.1;XM_022479145.1;XM_022481121.1;XM_022481809.1;XM_022490326.1;XM_022490453.1;XR_002637677.1"
"2","GO:0006464",21,0.0421951037619834,0.969698527753655,51,3119,"cellular protein modification process","BP","turquoise","Day18","protein modification process","XM_022431171.1;XM_022431623.1;XM_022431972.1;XM_022438323.1;XM_022440316.1;XM_022443873.1;XM_022446622.1;XM_022451390.1;XM_022459388.1;XM_022460049.1;XM_022460079.1;XM_022461575.1;XM_022461816.1;XM_022462542.1;XM_022462857.1;XM_022463712.1;XM_022463797.1;XM_022465017.1;XM_022467910.1;XM_022468577.1;XM_022469527.1;XM_022469902.1;XM_022470004.1;XM_022471445.1;XM_022475303.1;XM_022476057.1;XM_022476258.1;XM_022476578.1;XM_022478497.1;XM_022479064.1;XM_022479508.1;XM_022480087.1;XM_022480620.1;XM_022481809.1;XM_022483216.1;XM_022483456.1;XM_022483919.1;XM_022484534.1;XM_022484674.1;XM_022484777.1;XM_022485099.1;XM_022486430.1;XM_022486614.1;XM_022487519.1;XM_022487564.1;XM_022487888.1;XM_022488368.1;XM_022488862.1;XM_022488875.1;XM_022490017.1;XM_022490326.1"
"3","GO:0006605",8,6.11082348220152e-06,0.999999436146368,8,47,"protein targeting","BP","turquoise","Day18","intracellular protein transport","XM_022446834.1;XM_022463654.1;XM_022473644.1;XM_022478787.1;XM_022481453.1;XM_022482365.1;XM_022485233.1;XM_022488269.1"
"4","GO:0007009",16,0.00737349951540722,0.998678410783057,5,43,"plasma membrane organization","BP","turquoise","Day18","membrane organization","XM_022446083.1;XM_022446471.1;XM_022446472.1;XM_022453101.1;XM_022454108.1"
"5","GO:0022618",12,7.47831231493308e-05,0.999989771226792,8,75,"ribonucleoprotein complex assembly","BP","turquoise","Day18","protein-containing complex assembly","XM_022444348.1;XM_022445844.1;XM_022461312.1;XM_022463165.1;XM_022463712.1;XM_022482319.1;XM_022490402.1;XR_002637677.1"
"6","GO:0140014",15,0.00318716202264542,0.99965184094834,4,43,"mitotic nuclear division","BP","turquoise","Day18","mitotic cell cycle","XM_022468579.1;XM_022470685.1;XM_022471276.1;XM_022478721.1"
