"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"1","GO:0003729",49,0.0262211366407101,0.996182942428951,3,42,"mRNA binding","MF","turquoise","Day18","RNA binding","XM_022432122.1;XM_022432669.1;XM_022457516.1;XM_022462108.1;XM_022462109.1;XM_022462447.1;XM_022463165.1;XM_022467571.1;XM_022469665.1;XM_022477895.1;XM_022481054.1;XM_022481096.1;XM_022486044.1;XM_022487681.1;XM_022488325.1;XR_002637677.1"
"2","GO:0003735",42,8.76760900710618e-05,0.999976480011309,15,176,"structural constituent of ribosome","MF","turquoise","Day18","structural molecule activity","XM_022453248.1;XM_022457442.1;XM_022458054.1;XM_022459870.1;XM_022460564.1;XM_022460790.1;XM_022462052.1;XM_022465374.1;XM_022470085.1;XM_022471636.1;XM_022474388.1;XM_022484840.1;XM_022487525.1;XM_022488041.1;XM_022488558.1"
"3","GO:0003924",48,0.0168067834227918,0.991914652525626,16,437,"GTPase activity","MF","turquoise","Day18","hydrolase activity","XM_022433243.1;XM_022433442.1;XM_022440051.1;XM_022440260.1;XM_022443629.1;XM_022443860.1;XM_022446105.1;XM_022446113.1;XM_022448523.1;XM_022450908.1;XM_022452921.1;XM_022452973.1;XM_022453491.1;XM_022453643.1;XM_022459927.1;XM_022466303.1;XM_022467119.1;XM_022467121.1;XM_022468087.1;XM_022468233.1;XM_022468529.1;XM_022468623.1;XM_022469715.1;XM_022470250.1;XM_022472378.1;XM_022477149.1;XM_022477680.1;XM_022477699.1;XM_022478787.1;XM_022479396.1;XM_022481741.1;XM_022483423.1;XM_022484787.1;XM_022485256.1;XM_022487468.1"
"4","GO:0008135",37,1.93476461146594e-11,1,14,66,"translation factor activity, RNA binding","MF","turquoise","Day18","RNA binding","XM_022432122.1;XM_022432669.1;XM_022457516.1;XM_022462108.1;XM_022462109.1;XM_022462447.1;XM_022463165.1;XM_022467571.1;XM_022469665.1;XM_022477895.1;XM_022481054.1;XM_022481096.1;XM_022486044.1;XM_022487681.1;XM_022488325.1;XR_002637677.1"
"5","GO:0008135",37,1.93476461146594e-11,1,14,66,"translation factor activity, RNA binding","MF","turquoise","Day18","translation regulator activity","XM_022432122.1;XM_022432669.1;XM_022457516.1;XM_022462108.1;XM_022462109.1;XM_022462447.1;XM_022467571.1;XM_022469665.1;XM_022477895.1;XM_022481054.1;XM_022481096.1;XM_022486044.1;XM_022487681.1;XM_022488325.1"
"6","GO:0008168",50,0.029340646888104,0.989169620747182,8,210,"methyltransferase activity","MF","turquoise","Day18","transferase activity","XM_022430415.1;XM_022431972.1;XM_022437412.1;XM_022466489.1;XM_022467910.1;XM_022471445.1;XM_022479064.1;XM_022483216.1"
"7","GO:0016887",38,3.28813876807595e-07,0.99999992894389,19,437,"ATPase activity","MF","turquoise","Day18","hydrolase activity","XM_022433243.1;XM_022433442.1;XM_022440051.1;XM_022440260.1;XM_022443629.1;XM_022443860.1;XM_022446105.1;XM_022446113.1;XM_022448523.1;XM_022450908.1;XM_022452921.1;XM_022452973.1;XM_022453491.1;XM_022453643.1;XM_022459927.1;XM_022466303.1;XM_022467119.1;XM_022467121.1;XM_022468087.1;XM_022468233.1;XM_022468529.1;XM_022468623.1;XM_022469715.1;XM_022470250.1;XM_022472378.1;XM_022477149.1;XM_022477680.1;XM_022477699.1;XM_022478787.1;XM_022479396.1;XM_022481741.1;XM_022483423.1;XM_022484787.1;XM_022485256.1;XM_022487468.1"
"8","GO:0030234",46,0.00259767622486401,0.998803444031856,22,669,"enzyme regulator activity","MF","turquoise","Day18","molecular function regulator","XM_022430438.1;XM_022430893.1;XM_022438323.1;XM_022440316.1;XM_022441905.1;XM_022442259.1;XM_022445963.1;XM_022455665.1;XM_022455667.1;XM_022455668.1;XM_022456033.1;XM_022456079.1;XM_022456724.1;XM_022456727.1;XM_022456728.1;XM_022457367.1;XM_022461572.1;XM_022465985.1;XM_022473317.1;XM_022476405.1;XM_022478180.1;XM_022480087.1"
