"Temp_OA_Sal","meanTemperature","sdTemperature","meanSalinity","sdSalinity","meanpH","sdpH","meanpCO2","sdpCO2","meanTotalAlkalinity","sdTotalAlkalinity","meanCalcite","sdCalcite","meanAragonite","sdAragonite","meanTemp","sdTemp","n","Temperature","pCO2","Salinity"
"H_H_H",27.0952380952381,0.302450310755652,27.57,0.282488937836511,7.40433333333333,0.0250106643920815,1826.16571428571,114.763799020921,1922.43502680952,98.0045980038457,1.11428571428571,0.0978044696612291,0.714285714285714,0.0636844901503834,1922.43502680952,98.0045980038457,21,"High","High","High"
"H_H_L",27.0722222222222,0.276119231610838,17.4222222222222,0.273851732223533,7.30077777777778,0.0713760180152439,1813.23666666667,135.288171562431,1338.70218627778,237.445251962355,0.508333333333333,0.195455726896069,0.309444444444444,0.119777844471103,1338.70218627778,237.445251962355,18,"High","High","Low"
"H_L_H",27.062380952381,0.257912868269591,27.5757142857143,0.22148524620325,7.78,0.0690601187372278,680.525238095238,44.5253512753182,1851.06965319048,198.324533029077,2.45047619047619,0.504226895261213,1.57238095238095,0.325851266100115,1851.06965319048,198.324533029077,21,"High","Low","High"
"H_L_L",26.9666666666667,0.30221405217715,17.4261904761905,0.226836421027934,7.66742857142857,0.0249370636374282,709.919523809524,29.4544398140909,1264.9903267619,50.8433685118416,1.05142857142857,0.0928593406333318,0.638095238095238,0.0574124592417924,1264.9903267619,50.8433685118416,21,"High","Low","Low"
"L_H_H",23.1222222222222,0.3590109871423,27.365,0.215358797741596,7.40394444444444,0.0169444498017779,1837.83555555556,67.7081889410225,1960.97346538889,23.3135370367115,1.00055555555556,0.0426300394257138,0.64,0.0267889353805546,1960.97346538889,23.3135370367115,18,"Low","High","High"
"L_H_L",22.9928571428571,0.347439614486152,17.2457142857143,0.189237916420017,7.25664285714286,0.0206718208154042,1858.08428571429,71.8818797873166,1248.12923085714,28.4469322386023,0.367857142857143,0.0254735372278979,0.221428571428571,0.0156190922897601,1248.12923085714,28.4469322386023,14,"Low","High","Low"
"L_L_H",23.1277777777778,0.260780628014644,27.3033333333333,0.185789254422379,7.80227777777778,0.0122896683320755,670.895,16.3115730297811,1927.54614333333,47.1703060715709,2.30944444444444,0.103949774196751,1.47333333333333,0.0658876048326864,1927.54614333333,47.1703060715709,18,"Low","Low","High"
"L_L_L",23.05,0.33121878321276,17.2694444444444,0.1994543209454,7.64627777777778,0.0183457177422177,727.542222222222,30.3011482126756,1246.52739311111,30.3705901740265,0.869444444444444,0.0488060052021352,0.524444444444444,0.0301412795353174,1246.52739311111,30.3705901740265,18,"Low","Low","Low"
