"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","GeneRatio_2","Rich_Factor"
"1","crg03040","Spliceosome","16/78","126/4419",2.83899162509256e-10,1.70339497505553e-08,1.67351085268614e-08,"105347056/105336187/105347185/105319620/105318988/105340745/105322652/105348084/105324894/105335725/105333111/105345480/105326740/105330153/105346945/105334527",16,"16 of 78",0.126984126984127
