"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","GeneRatio_18","Rich_Factor"
"1","crg04512","ECM-receptor interaction","3/23","50/4431",0.00204283169274413,0.0469851289331151,0.0469851289331151,"105329078/105325218/105325221",3,"3 of 23",0.06
