"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","A12.larva","B1.larva","B2.larva","B3.larva","B4.larva","B5.larva","B6.larva","B7.larva","B8.larva","B9.larva","B10.larva","B11.larva","B12.larva","C1.larva","C2.larva","C3.larva","C4.larva","C5.larva","C6.larva","C7.larva","C8.larva","C9.larva","C10.larva","C11.larva"
"929","XM_022471167.1",1394.02622622241,-0.734380465660042,0.332026542631118,-2.21181252510869,0.0269796213217224,0.139365699816725,1135.58437111468,1452.70396613438,1228.37600652118,1446.02836747315,1271.35550694509,1334.25136022742,1528.78586689646,1381.87763427463,1415.56764138467,1182.14281082204,1305.988780029,1228.83157492185,1363.76583305766,1461.50357144676,1248.01819966909,1119.85309413483,1778.15236591876,1254.29945947075,1926.08084029523,1310.62237522848,1442.16535417458,1822.35732588162,1364.0186519139,1454.29847140162
"930","XM_022481809.1",50.9762051373707,-2.36892733806136,1.07088894267706,-2.21211298730884,0.0269588589769039,0.139365699816725,37.0665521728828,23.7564017356399,59.7882127067831,51.4524548841447,68.4936915180749,50.1598255724595,64.0921325209366,58.3215486163571,57.208090770245,53.5534494835488,29.654604451158,24.5766314984369,0,49.1556756762875,44.213205141256,54.3928645722633,58.1844601639258,62.5362978368608,59.8077325144601,68.2723573520754,47.1912746784875,61.4164623639663,63.1427250512658,76.9922720153801
"931","XM_022463276.1",297.838083946664,1.11847626294577,0.506730191670134,2.20724219975798,0.0272971430074075,0.140854430727804,340.338342678287,311.208862736883,359.635158251408,258.334200564143,263.653798857247,356.970758657336,220.55233838087,349.243155832068,290.031715997986,346.113960551084,338.062490743201,319.49620947968,366.603718563888,324.778571432614,335.618420844989,267.164952457882,193.948200546419,274.266334798804,237.871663409784,313.432186025437,260.495836225251,259.761430982021,401.940787423111,158.590919279544
"932","XM_022475787.1",2190.30820324658,-0.686283005391019,0.311375339707695,-2.20403775724587,0.0275216888431812,0.141860722320432,1862.31343947393,2203.4062609806,1887.85811031721,1941.25824573304,2193.67466807204,2134.30057810815,2382.71927960188,1930.10019126838,2106.05599277437,2013.21300836304,2231.21243890513,2061.97938271886,2052.98082395777,2116.32739384874,2002.65722378462,1840.55854971732,3123.44761152711,2073.52496113363,2559.49909828928,2122.64965585543,2181.18071563969,2795.95927843827,2138.70520334933,2611.8147660602
"933","XR_002638434.1",61.4110919569273,0.907589937290883,0.41195444826421,2.20313178098952,0.0275854617830549,0.142037040091957,83.1189351755553,55.8275440787539,63.4117407496185,79.3225346130564,90.0738956950026,77.7477296373121,58.4369443573245,72.7304018039277,65.1906150637676,75.371521495365,48.6335512998991,58.9839155962486,50.5098456688023,57.933474904196,50.2422785696091,39.1948582947192,44.960719217579,35.735027335349,63.8855324586278,68.2723573520754,74.5622139920103,54.3686716008882,44.8109661654145,60.5409318411536
"934","XM_022460473.1",20.9542368556665,-5.91846553440739,2.68880338232223,-2.20115222009867,0.0277252494920429,0.142603959914105,0,0,0,17.1508182947149,14.0740462023442,37.6198691793446,33.9311289816723,30.1899781072907,19.9563107338064,33.7188385637159,17.7927626706948,39.3226103974991,0,33.3556370660523,37.1792861415107,29.5961174878492,29.0922300819629,16.0807623009071,0,0,29.2585903006623,17.1160632817611,32.5897935748469,34.8768411693602
"935","XM_022449189.1",670.956214740963,-2.93341929899352,1.3331688575013,-2.20033590080366,0.0277830719424487,0.142748532204838,221.276084183573,548.772880093283,388.62338259409,192.946705815543,540.443374170015,60.1917906869513,347.794072062141,593.507524154693,810.22621579254,852.888269552815,618.001956762133,486.617303669051,914.065271619294,686.423899622444,783.779545685902,1160.64774256403,1693.52042386214,428.820328024188,543.706659222364,245.159828673362,1599.78421160073,479.249771889311,1115.5214759057,790.980435576811
"936","XM_022485126.1",43.9202963095289,-2.27872796848764,1.03675587003568,-2.19794074414956,0.0279533288981763,0.143469863276537,0,24.9442218224219,24.4588142891386,56.8120856012431,28.1480924046883,46.8158372009622,49.9541621119064,54.8908692859832,66.5210357793547,66.4459465814402,32.0269728072507,30.7207893730462,50.5098456688023,50.9112355218692,27.1308304275889,46.3939138998717,52.0133810556306,53.6025410030235,32.6223995533419,31.0328897054888,50.0227511591968,55.3754988527565,53.6373685919355,69.0956287317514
"937","XM_022461450.1",245.067946501341,-0.634676494967985,0.288937186776153,-2.19658986110253,0.0280497509857781,0.143811103239784,223.52254189102,279.137720393769,274.482249244777,272.269240428599,230.814357718444,243.275154026428,235.632840150502,218.191205411783,224.841100934219,202.313031382296,214.699336226384,232.249167660229,187.375233932654,193.111583013987,226.090253563241,373.550996400691,242.435250683024,296.600726883397,246.02726329812,254.469695585008,247.282279315275,223.515649914763,282.444877648673,257.298960324903
"938","XM_022433985.1",416.068616928189,1.25087244645369,0.569889244219685,2.19493955911808,0.0281679336371789,0.143956120418093,433.566337537356,464.437653931761,368.693978358496,267.98153585492,306.814207211103,273.371049369904,191.333866202208,364.338144885713,368.526538217625,581.154099951104,753.226953059414,435.006377522334,738.095486708628,487.167857148921,378.826780414853,179.176495061573,341.172516415747,302.854356667083,574.96979212765,567.901881610445,688.992610305918,342.321265635222,253.928808270682,321.788213807871
"939","XM_022449988.1",45.4881811380848,9.91426782352905,4.51610951761078,2.19531164708648,0.0281412499939857,0.143956120418093,108.953198811201,111.655088157508,107.799959274351,48.2366764538857,49.728296581616,39.2918633650932,0,89.1976625897226,66.5210357793547,46.6113356616073,51.0059196559918,0,0,41.2556563711699,81.3924912827667,0,0,0,0,92.0642394596168,122.697314164068,0,35.3056097060841,0
"940","XM_022467410.1",372.688108210118,2.29284693377336,1.04443695236705,2.19529472657683,0.0281424629460143,0.143956120418093,498.713611053332,648.54976738297,581.576250875072,228.320268548392,530.122406954963,370.346712143326,134.781984566087,389.039036064406,553.455017684231,353.056074373026,415.164462316212,348.988167277804,351.939569821332,377.445366800065,413.996375413579,133.582476228941,167.500718653726,143.83348502478,337.098128717866,481.009790435077,848.499118719205,217.474686403553,369.350993848265,50.6701277366177
"941","XM_022447469.1",272.514425507174,-0.896636274294156,0.408652525886784,-2.1941287952361,0.0282261516899618,0.143990459350061,199.934735962822,190.05121388512,211.070508495159,187.587075098444,189.530488858235,293.434979598888,350.621666143947,238.775281394027,208.876052347174,267.767247417744,309.59407047009,305.97906215554,283.506875689407,314.245212359124,272.313149847281,346.354564114559,272.409063494743,335.909256952281,315.349862348971,241.022110045963,198.203353649648,320.171066094119,319.787349453185,367.851966295705
"942","XM_022457242.1",24.322908815027,-10.7813972612716,4.91587843617958,-2.19317816769498,0.0282945448847746,0.143990459350061,0,0,27.1764603212651,0,31.9011713919801,35.1118779007216,33.9311289816723,52.8324616877588,0,27.7684552877661,33.213156985297,0,0,0,0,56.7925497739808,55.5397119746564,25.907894818128,0,34.1361786760377,53.7980531334758,0,58.3900468216007,57.2506638063083
"943","XM_022459652.1",172.441259327738,-1.00166223444094,0.456714464745067,-2.19319139585398,0.0282935922019806,0.143990459350061,159.498497228768,147.289690760968,143.129357691996,162.932773799792,139.802192276619,138.775517417138,125.356670960067,173.592374116922,179.606796604258,178.511498278496,167.251969104531,143.773294265856,172.711085190098,170.289305021425,148.717144566043,288.762119273339,237.145754304485,226.024047896083,144.082264693927,187.231767889783,152.8997299583,243.652194952129,200.291439678746,107.262737935957
"944","XM_022464806.1",1559.13022287104,-0.80897731591197,0.368758023720236,-2.1937890537284,0.0282505781223738,0.143990459350061,1269.2486047078,1607.12057741604,1300.84656737789,1183.40646233533,1395.20711352572,1730.51398224985,1789.86705378321,1363.35196589061,1533.97508507192,1314.04297343893,1558.64600995287,1409.46981643536,1342.58428487397,1604.58169886167,1629.85951679812,1312.62780533947,1920.96876813931,1214.99092940187,1913.84744046272,1385.10131052165,1705.49266688054,2226.09505388081,1725.22219736846,1982.05746419081
"945","XM_022457442.1",1897.37236011213,-0.757228263689788,0.34560981431153,-2.19099178418361,0.0284523869944499,0.144640494308293,1785.93387742072,2014.54286718227,1626.96409123307,1772.96584121615,2040.7366993399,1832.50562758052,1944.44219692194,1779.15030073193,1800.05922818934,2022.13858327696,1737.75982083786,1513.92050030371,1582.09871433571,1448.3368726049,1868.00791721807,1820.56117303634,2426.99725501951,1436.54809888103,2327.06450147172,1778.18458012451,2050.93279752707,2469.74724883294,1892.24488943955,2565.0929599654
"946","XM_022482785.1",192.76549847538,0.973829152746243,0.444721764145248,2.18974925730909,0.0285424266121117,0.144944838736348,202.18119367027,231.624916922489,245.494024902094,216.529080970776,213.925502275631,229.899200540439,192.27639756281,247.008911786924,238.14530809009,205.28822302027,158.948679858207,197.841883562417,246.031828902876,172.044864867006,181.877048421985,173.577229590899,116.368920327852,187.608893510582,103.304265252249,219.299087252121,155.731206439009,156.058224039586,182.638634825704,152.668436816822
"947","XM_022463964.1",437.835153635968,1.37800564755049,0.629771380077772,2.18810459024085,0.0286619846335326,0.14539828318848,456.030914611831,439.493432109339,526.317448221833,557.401594578234,562.023578346943,500.76225863172,360.989511110569,532.441432074037,468.308091886657,461.154703886115,394.999331289425,496.447956268426,503.469106827739,502.090115836366,454.190198269266,445.541552452216,326.185610009887,519.051272045945,383.313194751767,230.677813477467,480.407176227003,132.901197246616,448.109661654145,325.736535449685
"948","XM_022446822.1",419.501599395397,1.11356257950058,0.509111286392919,2.18726751746211,0.0287230005430169,0.145554108236976,579.58608852144,441.869072282903,528.129212243251,499.517582833571,406.270800374335,430.538502830277,358.161917028763,397.272666457303,431.056311850218,468.096817708056,386.6960420431,442.379366971865,496.951707386603,397.634305024255,433.08844127003,487.136095948653,273.2906462245,518.157896362561,256.901396482567,481.009790435077,418.114693651399,268.822876248836,430.456856801103,236.899298508862
"949","XM_022481236.1",59.7727445889544,1.15985347370385,0.530559213708344,2.18609618631831,0.0288085689564979,0.145833893853547,59.5311292473572,22.5685816488579,55.2588026532389,83.6102391867351,59.1109940498454,67.7157645228203,65.9771952421406,65.182907277105,58.5385114858321,67.4376771274319,80.6605241071498,60.2127471711705,92.8729420361849,73.7335135144313,67.3246532832762,43.194333630915,55.5397119746564,53.6025410030235,62.5262658105719,67.2379276952258,59.4610060948943,28.1911630523124,48.205736329461,36.8510019902674
"950","XM_022453244.1",15.8443102235535,-6.59562323386918,3.02401160819875,-2.1810839667371,0.0291772065045159,0.147544526365994,12.3555173909609,0,9.96470211779719,0,0,11.7039593002405,16.9655644908362,21.2702118483185,0,18.8428803738413,15.4203943146022,0,0,12.2889189190719,12.0581468567062,20.7972717482183,46.7238846770919,22.3343920845931,17.6704664247268,19.6541634801429,35.8653687556505,40.273090074732,21.7265290498979,24.3479834578552
"951","XM_022444576.1",213.430634171398,-1.01333543867092,0.464706170406792,-2.18059389610401,0.0292134670044393,0.147572550461963,194.318591694204,223.310176315015,209.258744473741,212.241376397097,141.678731770264,232.407191819062,235.632840150502,198.979401161689,171.624272310735,198.346109198329,221.816441294662,154.832778440153,135.236038403568,181.700444017706,224.080562420457,215.971668154575,290.040718089872,163.487750059222,262.338463074791,222.40237622267,228.40576944388,311.109620827305,221.339014695835,271.776139678222
"952","XM_022451881.1",65.0730857061177,-3.94994349271598,1.81334380307742,-2.1782650846533,0.0293863070115821,0.14828972571811,38.1897810266065,48.7006235580619,64.3176227603273,36.4454888762692,30.0246318983342,68.5517616156946,84.8278224541808,100.175836446919,101.111974384619,80.3301742253232,49.8197354779455,47.924431421952,0,73.7335135144313,0,91.9879327325042,76.6976974888113,89.3375683383726,114.178398436697,43.4460455876843,71.730737511301,88.6007981644104,98.4483347573499,63.1731462690298
"953","XM_022450252.1",420.376004416856,1.1832711376705,0.543350157826256,2.17773220570016,0.0294259797370644,0.148334109818318,422.334049000119,444.244712456467,513.63510007191,509.164918124349,375.307898729177,492.402287702977,381.725201043813,456.280350939735,400.456635391715,402.642601672608,419.909199028397,478.015482644598,475.770159202912,575.823629350797,433.08844127003,474.337774872826,312.080286333784,495.823504277968,271.853329611182,423.081729651498,418.114693651399,311.109620827305,439.283259227624,162.539240921358
"954","XM_022459183.1",193.297827718782,-0.650593863068853,0.298827908711337,-2.17715228097157,0.0294692073575945,0.148396302039711,185.332760864414,203.117234839722,188.423458227438,211.169450253677,256.147640882664,155.495459274624,260.138655526154,216.818933679633,224.841100934219,179.503228824488,167.251969104531,157.290441589996,184.116534212086,151.855926642817,155.751063565788,202.373452011509,199.237696924958,188.502269193966,165.830531062821,189.300627203482,215.192212533903,187.269868847504,192.822945317844,201.364403732533
"955","XM_022478267.1",124.255142226302,0.853961331634699,0.392485413043967,2.17577852132567,0.0295718254901096,0.148757120057054,138.157149008018,118.7820086782,127.729363509946,120.055728063004,162.320666200369,119.547584281028,113.103763272241,135.854901482808,150.337540861342,144.79265971478,138.783548831419,147.459788990622,136.865388263851,121.133629345137,114.552395138709,79.1896116566775,120.776833976634,75.9369330876167,150.878597934206,144.820151958948,112.3152337348,117.798788468591,109.990553315108,80.9405936571945
"956","XM_022442765.1",178.712352029215,0.974909970252959,0.448339036110596,2.17449272030926,0.0296681515199837,0.148774321400837,226.892228452192,225.685816488579,201.105806377361,280.844649575956,163.258935947192,192.279331361095,113.103763272241,133.796493884584,160.980906586038,197.354378652337,181.486179241087,156.061610015074,161.305636168111,143.078127414908,195.944886421475,225.570408961445,183.369207789342,141.153357974629,150.878597934206,171.715323037038,182.158320258962,185.256214343767,190.786083219416,125.030185324122
"957","XM_022485665.1",23.5775618907926,-9.07990641230214,4.17456214693498,-2.17505599215207,0.0296259207414251,0.148774321400837,24.7110347819219,0,0,27.8700797289117,51.6048360752619,0,24.5058153756522,15.7811249197202,0,0,0,0,0,39.5000965255882,25.1211392848045,47.99370403435,40.5528055687968,54.4959166864073,0,21.7230227938422,21.7079863521042,47.3208808378101,40.0582879357493,82.9147544781016
"958","XM_022486044.1",305.282994764483,-1.56326558953266,0.718791286798132,-2.17485328251022,0.0296411127484502,0.148774321400837,294.285959675615,317.147963170793,326.117523855181,187.587075098444,303.061128223811,211.507264497204,233.747777429298,428.834916296743,456.334305446373,259.833403049811,243.167756499496,250.681641284057,276.989476248271,236.122799230738,263.269539704752,347.154459181798,309.435538144514,293.920599833246,195.734397320051,372.394676465866,622.924825756035,255.734121974548,465.762466507187,175.04225945377
"959","XM_022464103.1",96.7487199990696,-1.13818230959802,0.523761934773222,-2.17309092935674,0.0297734742708459,0.14914678873529,73.0098754920418,42.7615231241519,58.8823306960743,88.9698699038335,73.1850402521896,72.7317470800662,101.793386945017,118.701504830939,98.4511329534449,133.883623708872,130.480259585095,82.3317155197637,125.459939241864,82.5113127423398,103.499093853395,159.979013447833,93.4477693541838,85.7640656048377,104.663531900305,92.0642394596168,91.5510728762657,85.5803164088055,101.843104921396,120.423810075338
"960","XM_022489031.1",238.811179857319,0.705806852851586,0.325018839038019,2.1715875145595,0.0298867896028634,0.149558476304329,211.167024500059,185.299933537992,178.458756109641,196.162484245802,189.530488858235,168.871412760613,165.885519465953,159.183520929351,152.998382292516,365.948571470917,303.663149579858,319.49620947968,337.275421078777,301.956293440052,293.414906846517,273.564112995795,243.316833412781,270.692832065269,179.42319754338,146.889011272647,218.023689014612,258.754603730153,240.349727614496,371.14223433055
"961","XM_022468042.1",323.495237390243,1.36470938927902,0.629649195409854,2.16741226579461,0.0302034328297907,0.150919042628453,384.144267973512,323.087063604703,432.105719108114,296.923541727252,446.616399487721,210.67126740433,245.058153756522,337.578846108796,367.196117502038,283.63493615361,279.939466018932,455.896514296005,526.280004871714,388.856505796346,308.4875904174,291.161804475057,293.567049008898,368.070781554095,168.549064358933,298.950170829542,343.552479659389,194.317659610582,321.824211551613,197.416082090718
"962","XM_022481206.1",154.79806821521,0.673528221991283,0.310786252846834,2.16717507876136,0.0302215068710598,0.150919042628453,163.991412643663,140.162770240276,177.552874098932,153.285438509014,119.160257846514,160.51144183187,161.172862662943,149.577618804304,127.720388696361,150.74304299073,171.996705816716,191.697725687808,164.564335888679,175.55598455817,199.964268707044,165.578278918508,113.724172138582,150.98049049185,120.974731676976,140.682433331549,140.629998541893,154.04456953585,162.948967874234,157.932865672575
"963","XM_022458928.1",334.959601735445,3.73155347833351,1.72237425769321,2.16651721405266,0.0302716858856471,0.151012646931099,626.761700377836,482.254955233491,478.305701654265,641.011833764969,778.763889863043,499.926261538846,79.1726342905687,502.251453966746,472.299354033418,478.014123167973,357.041437591942,269.114114907884,250.919878483728,167.655965253052,189.915812993122,204.773137213227,108.434675760044,153.660617542001,221.560463633113,433.426026219994,323.732144294424,125.853406483537,194.180853383463,0
"964","XM_022488775.1",30.2499641419363,7.67098761036509,3.54276432171656,2.16525484445669,0.0303681743645952,0.151336835733937,48.29884071012,36.8224226902419,49.8235105889859,43.9489718802069,53.4813755689078,34.2758808078473,39.5863171452844,64.4967714110302,58.5385114858321,0,23.7236835609264,0,0,40.377876448379,61.2955798549231,0,20.2764027843984,0,28.5445996091741,51.7214828424814,70.7869120177313,0,0,0
"965","XM_022480453.1",166.683467114377,2.49885451126057,1.15659744959389,2.16052223886364,0.0307322639143485,0.152992534553917,212.290253353783,182.924293364428,222.846974634373,76.1067561827974,220.493390503392,94.4676714947986,133.839453205485,126.935135223836,232.823625227741,81.3219047713149,202.837494445921,313.352051605071,320.981922475937,268.600656374,227.095099134633,69.5908708498075,179.842876870316,41.9886571190351,130.489598213367,151.026729900046,223.686641976031,69.4710803789127,178.564910628849,38.8251628111746
"966","XM_022436529.1",332.489186639022,1.37997820655412,0.638853896482866,2.16008419789161,0.0307661520891784,0.15300268595902,385.267496827236,375.351147423111,436.635129161659,373.030297910049,390.320214678344,251.635124955172,267.67890641097,354.046106894591,388.482848951431,344.130499459101,338.062490743201,407.972082874053,470.88210962206,352.867528961921,312.506972702969,286.362434071622,333.238271847939,385.044919538386,133.208131509479,372.394676465866,380.361673908609,209.420068388606,293.308142173622,137.533203856534
"967","XM_022483479.1",460.73636293382,0.848061031572905,0.392684950444262,2.15964739828571,0.0307999761722536,0.153012497964329,477.372262832581,492.945336014529,561.646846639478,534.891145566421,467.258333917826,446.422447594889,320.460662604683,524.893937547214,464.316829739896,483.964506443923,472.101302862436,446.06586169663,607.747497885912,454.69000000566,467.253190697365,552.727491462264,417.870213904558,594.988205133561,343.894461958145,400.324277200806,470.968921291305,333.259820368407,439.962213260433,281.646943782758
"968","XM_022472915.1",12.9611150019754,6.76782777580144,3.13814846539952,2.15663084472322,0.0310344392335754,0.153700459874326,0,11.87820086782,21.741168257012,0,19.7036646832818,20.0639302289838,13.1954390484281,7.54749452682268,0,32.7271080177243,0,13.5171473241403,34.2163470659629,19.3111583013987,10.0484557139218,9.59874080687,17.631654595129,22.3343920845931,0,0,0,20.136545037366,18.3317588858514,19.0835546021028
"969","XM_022484422.1",23.583479552213,-11.7153489384912,5.43076671213599,-2.1572182270896,0.0309886649256406,0.153700459874326,0,0,0,0,25.3332831642195,0,33.9311289816723,48.71564649131,0,25.7849941957828,0,31.949620947968,0,34.2334169888431,0,43.194333630915,89.921438435158,28.5880218682792,47.5743326819569,0,0,70.477907630781,24.4423451811352,61.8570390550917
"970","XM_022487501.1",396.080117332672,-0.742872175558583,0.344429046046568,-2.15682209176442,0.0310195291143473,0.153700459874326,352.693860069248,344.467825166779,341.517518037231,383.749559344246,346.221536577666,302.630947620505,390.207983289231,354.046106894591,343.24854462147,462.146434432107,415.164462316212,362.505314601945,391.043966468147,333.556370660523,371.792861415107,644.715424194768,541.291796070461,489.569874494282,319.427662293139,312.397756368587,349.215432620808,322.184720597856,437.246397129196,594.880460700031
"971","XM_022431635.1",315.320413841886,1.11336050531981,0.517827528941944,2.15006047977923,0.0315504311376354,0.156095026967251,377.40489485117,270.822979786295,354.199866187155,375.174150196888,378.122707969646,245.783145305051,282.759408180603,349.929291698143,280.718770988877,380.824529660792,302.476965401812,372.335967201319,407.337465070986,318.634111973078,347.676567701695,315.158656492232,274.172228954256,435.967333491258,120.974731676976,260.676273526106,287.866775538774,237.611231440919,303.492452665762,287.56942624548
"972","XM_022479239.1",68.1259693292913,7.18997969023263,3.34677129828689,2.14833313943889,0.0316873000690724,0.156610894580066,28.080721343093,0,285.352833373283,32.1577843025904,25.3332831642195,0,0,0,0,81.3219047713149,105.570391846123,70.0433997705452,131.977338683,64.9557142865228,31.1502127131576,32.7956977568058,235.382588844973,109.885209056198,0,34.1361786760377,103.820804292673,47.3208808378101,82.1534379699265,133.584882214719
"973","XM_022456568.1",171.97276105979,-1.00061490619859,0.466018370870798,-2.14715764172311,0.0317807336340519,0.156911248076038,186.455989718138,155.604431368442,157.623469863337,172.580109090569,185.777409870943,124.563566838274,166.828050826555,153.008298134678,142.355016567819,239.998792129978,118.618417804632,147.459788990622,143.382787704987,121.133629345137,126.610541995415,187.975340801204,178.96129414056,159.020871642303,244.667996650064,175.853041664437,156.675031932578,241.638540448392,181.280726760086,259.27312114581
"974","XM_022485721.1",98.3615615406905,-0.886200441716728,0.413005398475042,-2.14573573369473,0.0318940685383465,0.157309142975582,74.1331043457656,90.2743265954318,105.988195252934,91.1137221906729,73.1850402521896,93.6316744019243,117.816420075251,100.175836446919,95.7902915222707,97.1895935071812,96.080918421752,89.7047049692948,87.9848924553331,82.5113127423398,104.503939424787,94.3876179342217,134.000574922981,100.951452222361,122.333998325032,93.0986691164665,83.056643434138,135.92167900222,88.2640242652103,108.578845149895
"975","XM_022436630.1",92.1007364315596,-4.16063129893831,1.94139801298396,-2.14311092888334,0.0321041921077066,0.158183116805562,102.213825688859,76.0204855540478,71.564678845998,95.4014267643516,0,74.4037412658149,133.839453205485,115.956961366639,111.755340109316,80.3301742253232,40.3302620535749,83.5605470946855,0,78.1224131283855,38.1841317129029,183.975865465008,74.9345320292984,120.605717256803,133.208131509479,141.716862988399,113.25905922837,83.5666619050689,90.9798403964475,166.487562563172
"976","XM_022487467.1",2034.23945688354,-0.80964843208301,0.378301741243346,-2.1402186239534,0.0323371027585177,0.159167460708933,1903.87290706171,2391.08183469216,1352.48184198829,1787.97280722403,1989.13186326464,1814.94968863016,1489.19954975117,1690.63877400828,2272.35858222276,2546.76404210654,2002.27889254219,1687.18575236769,1826.5011933783,1663.39295368866,1681.10664093912,2208.51028064734,2122.85121325353,2181.62341882306,2297.16063521449,2051.27400953281,2320.86688868802,2669.09904470286,2069.45189200278,2801.99225847426
"977","XM_022437007.1",183.549816067672,1.58969879400425,0.74395146043363,2.13683133719188,0.0326117123231721,0.160354827022025,214.536711061231,229.249276748925,255.458727019892,250.830717560205,111.65409987193,224.047220890319,79.1726342905687,233.286194465428,200.893528053651,231.073217216053,214.699336226384,201.528378287183,146.641487425555,194.867142859568,214.032106706535,220.77103855801,121.65841670639,98.2713251722098,182.141730839492,235.849961761715,182.158320258962,166.126496558269,90.3008863636382,105.946630722019
"978","XM_022482496.1",15.157735235919,-12.168487935482,5.70298434477037,-2.13370530231957,0.032866911765042,0.161444421389838,0,0,21.741168257012,0,0,18.3919360432351,46.1840366694984,30.8761139733655,0,0,0,0,0,16.6778185330261,0,52.793074437785,19.3948200546419,36.6284030187328,0,23.7918821075414,0,25.1706812967075,34.6266556732748,37.5090555972365
"979","XM_022472855.1",95.1828283037448,3.1974169519893,1.50028694345329,2.13120361137692,0.0330723716332635,0.162287715348517,229.138686159639,218.558895967887,172.117582034679,176.867813664247,143.55527126391,149.643479624504,133.839453205485,146.833075340005,98.4511329534449,51.5699883915655,53.3782880120844,50.3820945717957,39.1043966468147,43.8889961395424,51.2471241410013,39.9947533619583,0,0,126.4117982692,144.820151958948,97.2140258376842,35.2389538153905,38.7003798701307,43.431538059958
"980","XM_022458848.1",1316.08708949046,0.517476435439452,0.243065296262182,2.1289605854769,0.0332575215018063,0.163029727851712,1400.66638059348,1506.15587003957,1366.97595415963,1527.49475437305,1357.6763236528,1627.68633982631,1008.50855584415,1270.03748810444,1350.3770263209,1417.18295022206,1417.49009276535,1268.15418531935,1137.28620247819,1167.44729731183,1304.28955166705,1206.24176139666,1154.87337598095,1033.63566567497,1572.67151180069,1209.24826885721,1175.06273949434,1427.68104314925,1249.95437440194,1429.2924343368
"981","XM_022463197.1",11.0453660408986,-5.63483828266958,2.65145508341377,-2.12518715399647,0.0335709995036804,0.164398656081224,0,0,0,8.57540914735745,7.50615797458355,11.7039593002405,13.1954390484281,7.54749452682268,22.6171521649806,17.8511498278496,23.7236835609264,17.2036420489058,0,20.1889382241895,10.0484557139218,7.1990556051525,11.4605754868339,0,24.4667996650064,0,16.9888588842555,26.1775085485758,6.7895403280931,11.8449649254431
"982","XM_022431449.1",18.8765286065541,-5.74361084055379,2.70414266468695,-2.12400437135173,0.0336697780451577,0.164683803103697,33.6968656117116,17.81730130173,17.2117582034679,40.7331934499479,14.0740462023442,40.9638575508419,32.9885976210703,25.3870270447672,0,0,0,0,0,22.8222779925621,29.1405215703733,27.1964322861317,28.2106473522064,14.2940109341396,0,29.9984600486392,12.2697314164068,20.136545037366,22.4054830827072,23.6899298508862
"983","XM_022462075.1",2917.95452515928,-0.566949679321856,0.266967001126231,-2.12366950570713,0.0336977890197616,0.164683803103697,2921.5182485354,3371.03340628731,2495.70493950284,2515.81065860599,3238.9071660328,2648.43879022586,2722.9731007792,2930.48628400543,3556.2145727643,2917.67126630742,3079.33412620825,2415.88287629635,2621.62392519687,2389.31694983669,2643.74869833283,2770.83651291647,2879.24919538457,2362.97868254995,3146.70229024943,3287.41744946812,3655.43613659564,2973.16087476709,3378.47526725913,3107.98718571487
"984","XM_022434400.1",172.802759877343,-0.660774745633602,0.311676521849908,-2.12006583528228,0.0340004936475933,0.165948242375804,162.868183789939,166.29481214948,156.717587852628,219.744859401035,173.579903162245,147.135488345881,196.046523005218,175.650781715146,206.215210916,136.858815346847,154.203943146022,160.976936314762,195.521983234074,160.633725870725,125.605696424023,215.171773087336,166.619135923969,183.142015093664,183.500997487548,163.439885782241,178.383018284683,180.222078084426,165.664784005472,173.068098632863
"985","XM_022474371.1",145.715307624585,-0.789834131351634,0.372604029175259,-2.1197680902697,0.0340256075645643,0.165948242375804,131.417775885675,144.914050587404,128.635245520655,127.559211066942,114.468909112399,126.235561024023,119.701482796455,142.716260143556,121.068285118426,131.900162616889,139.969733009466,124.111989067106,145.012137565271,160.633725870725,147.712298994651,155.979538111638,168.382301383482,128.646098407257,218.841930337002,146.889011272647,134.023220086905,210.426895640475,135.111852529053,192.809706841935
"986","XM_022444817.1",10.7449820639013,-10.4017863779544,4.90891845941493,-2.1189568463914,0.0340941140781092,0.166113716056021,0,0,0,0,14.0740462023442,23.4079186004811,32.9885976210703,27.4454346429916,19.9563107338064,0,0,0,0,19.3111583013987,31.1502127131576,0,13.2237409463468,0,0,0,14.1573824035463,19.1297177854977,29.8739774436096,13.1610721393812
"987","XM_022470328.1",212.93651421321,-1.24650904332919,0.588415927531342,-2.11841485759713,0.0341399486727175,0.166168503975415,185.332760864414,213.807615620759,176.646992088223,133.99076792746,204.542804807402,174.723392410734,222.437401102074,166.044879590099,214.197735209522,185.453612100438,228.93354636294,163.434599464606,211.815481836913,212.422741315385,178.862511707808,171.977439456421,387.014818363082,190.289020560734,280.008929499518,226.540094850068,142.517649529032,358.430501665115,235.597049384831,245.45399539946
"988","XM_022488845.1",178.958229499021,0.753249469332385,0.355980844543958,2.11598315155795,0.0343462405521988,0.167003380174861,186.455989718138,203.117234839722,185.705812195311,219.744859401035,159.5058569599,231.571194726188,153.632611778127,151.636026402528,172.954693026322,185.453612100438,225.374993828801,178.180578363668,148.270837285839,189.600463322823,169.818901565279,170.377649321943,161.329639545431,101.844827905745,163.111997766709,196.541634801429,198.203353649648,191.297177854977,188.070267088179,163.197294528327
