"Date","Channel","Lpc","Leq","Lz","alpha","Notes","Filename"
"4/30/2021","CH8","-0.00978021978021743","-0.0127941176470615","0.029340659340663","0.4","20210319","1_3_19_21_raw.txt"
"4/30/2021","CH1","-0.0854126060789206","-0.0862263352723429","-0.0984944523470836","0.4","20210430_LOWtemp_HIGHsal","13_15_10_12 low_temp_hgh_salinity_raw.txt"
"4/30/2021","CH2","-0.115879158558057","-0.115633147804576","-0.116360706101584","0.4","20210430_LOWtemp_HIGHsal","13_15_10_12 low_temp_hgh_salinity_raw.txt"
"4/30/2021","CH3","-0.0321956378738826","-0.0334685633001418","-0.0334685633001418","0.4","20210430_LOWtemp_HIGHsal","13_15_10_12 low_temp_hgh_salinity_raw.txt"
"4/30/2021","CH4","0.000873054930633551","-0.0042849325776816","-0.00422793527996661","0.4","20210430_LOWtemp_HIGHsal","13_15_10_12 low_temp_hgh_salinity_raw.txt"
"4/30/2021","CH5","-0.0494890986580256","-0.06800070323488","-0.06800070323488","0.4","20210430_LOWtemp_HIGHsal","13_15_10_12 low_temp_hgh_salinity_raw.txt"
"4/30/2021","CH6","-0.288542845932442","-1.06399774138904","-1.06399774138904","0.4","20210430_LOWtemp_HIGHsal","13_15_10_12 low_temp_hgh_salinity_raw.txt"
"4/30/2021","CH7","-0.728643500643499","-0.823569230769233","-0.823569230769233","0.4","20210430_LOWtemp_HIGHsal","13_15_10_12 low_temp_hgh_salinity_raw.txt"
"4/30/2021","CH8","-0.493617115865518","-0.510463706997187","-0.510463706997187","0.4","20210430_LOWtemp_HIGHsal","13_15_10_12 low_temp_hgh_salinity_raw.txt"
"4/30/2021","CH1","-0.0781320754716984","-0.0790566145092453","-0.0790566145092453","0.4","20210430_LOWtemp_LOWsal","16_17 22_24 low_temp_low_salinity_raw.txt"
"4/30/2021","CH2","-0.124041593541594","-0.13884029052598","-0.13884029052598","0.4","20210430_LOWtemp_LOWsal","16_17 22_24 low_temp_low_salinity_raw.txt"
"4/30/2021","CH3","-0.771233765272122","-0.153918175720992","-0.153918175720992","0.4","20210430_LOWtemp_LOWsal","16_17 22_24 low_temp_low_salinity_raw.txt"
"4/30/2021","CH4","-0.0285746085881708","-0.0263525500831072","-0.0263525500831072","0.4","20210430_LOWtemp_LOWsal","16_17 22_24 low_temp_low_salinity_raw.txt"
"4/30/2021","CH5","-0.117973583219025","-0.113994531784005","-0.11440241248998","0.4","20210430_LOWtemp_LOWsal","16_17 22_24 low_temp_low_salinity_raw.txt"
"4/30/2021","CH6","-0.394230769230772","-0.382156973461321","-0.382156973461321","0.4","20210430_LOWtemp_LOWsal","16_17 22_24 low_temp_low_salinity_raw.txt"
"4/30/2021","CH7","-1.21095785440613","-0.56406153846154","-0.474713043478262","0.4","20210430_LOWtemp_LOWsal","16_17 22_24 low_temp_low_salinity_raw.txt"
"4/30/2021","CH8","-0.00809442981172567","-0.00891268456059278","-0.00852479861286619","0.4","20210430_LOWtemp_LOWsal","16_17 22_24 low_temp_low_salinity_raw.txt"
"4/30/2021","CH1","-0.123528468323977","-0.118136435748282","-0.118136435748282","0.4","20210430_raw","4_6_7_9 April_30_2021_raw.txt"
"4/30/2021","CH2","-0.138505223235079","-0.135608987256874","-0.135608987256874","0.4","20210430_raw","4_6_7_9 April_30_2021_raw.txt"
"4/30/2021","CH3","-0.129459294248401","-0.231614917780968","-0.131149208113365","0.4","20210430_raw","4_6_7_9 April_30_2021_raw.txt"
"4/30/2021","CH4","0.00798672328683399","0.00836838381889477","0.00836838381889477","0.4","20210430_raw","4_6_7_9 April_30_2021_raw.txt"
"4/30/2021","CH5","-0.173494299128101","-0.162313716602453","-0.161682689636009","0.4","20210430_raw","4_6_7_9 April_30_2021_raw.txt"
"4/30/2021","CH6","-0.121176107614464","-0.120539835164835","-0.120539835164835","0.4","20210430_raw","4_6_7_9 April_30_2021_raw.txt"
"4/30/2021","CH7","-1.02612244897959","-0.888478260869568","-0.888478260869568","0.4","20210430_raw","4_6_7_9 April_30_2021_raw.txt"
"4/30/2021","CH8","0.00886405337781527","0.00861373422980993","0.00861373422980993","0.4","20210430_raw","4_6_7_9 April_30_2021_raw.txt"
"5/7/2021","CH1","0.0355489781536303","0.0303114869626505","0.0303114869626505","0.4","20210507_HIGHtemp_LOWsal","may 7 2021 high temp low salinity 7-8 and 19-20-21_raw.txt"
"5/7/2021","CH2","-0.0459588979223123","-0.0457551119766313","-0.0482503556187766","0.4","20210507_HIGHtemp_LOWsal","may 7 2021 high temp low salinity 7-8 and 19-20-21_raw.txt"
"5/7/2021","CH3","NA","NA","NA","NA","NA","NA"
"5/7/2021","CH4","-0.00147139078963913","-0.00366761959214862","-0.00696356275303541","0.4","20210507_HIGHtemp_LOWsal","may 7 2021 high temp low salinity 7-8 and 19-20-21_raw.txt"
"5/7/2021","CH5","0.0860164046479834","0.06603257918552","0.06603257918552","0.4","20210507_HIGHtemp_LOWsal","may 7 2021 high temp low salinity 7-8 and 19-20-21_raw.txt"
"5/7/2021","CH6","0.0723112014453491","0.0895081042988031","0.0895081042988031","0.4","20210507_HIGHtemp_LOWsal","may 7 2021 high temp low salinity 7-8 and 19-20-21_raw.txt"
"5/7/2021","CH7","0.035419630156473","0.0335797373358357","-0.145938201668556","0.4","20210507_HIGHtemp_LOWsal","may 7 2021 high temp low salinity 7-8 and 19-20-21_raw.txt"
"5/7/2021","CH8","-0.00105520968302733","-0.000245310245309337","0.00224617129892078","0.4","20210507_HIGHtemp_LOWsal","may 7 2021 high temp low salinity 7-8 and 19-20-21_raw.txt"
"5/7/2021","CH1","-0.0113356556117824","-0.00496911461908024","-0.00496911461908024","0.4","20210507_LOWtemp_LOWsal","May_7_2021_16-17_andd_22-23_low_temp_low_salinity_raw.txt"
"5/7/2021","CH2","-0.0375221619959248","-0.0392540477577171","-0.0276657623440049","0.4","20210507_LOWtemp_LOWsal","May_7_2021_16-17_andd_22-23_low_temp_low_salinity_raw.txt"
"5/7/2021","CH3","-0.0448242974056212","-0.0722051800744138","-0.0722051800744138","0.4","20210507_LOWtemp_LOWsal","May_7_2021_16-17_andd_22-23_low_temp_low_salinity_raw.txt"
"5/7/2021","CH4","0.000665547429259781","-0.0165168107424745","-0.0168898590363982","0.4","20210507_LOWtemp_LOWsal","May_7_2021_16-17_andd_22-23_low_temp_low_salinity_raw.txt"
"5/7/2021","CH5","-0.011107711587184","-0.0429930547762445","-0.050276180141075","0.4","20210507_LOWtemp_LOWsal","May_7_2021_16-17_andd_22-23_low_temp_low_salinity_raw.txt"
"5/7/2021","CH6","-0.0361240316641758","-0.0361240316641758","-0.0361240316641758","0.4","20210507_LOWtemp_LOWsal","May_7_2021_16-17_andd_22-23_low_temp_low_salinity_raw.txt"
"5/7/2021","CH7","-0.00569801316842264","-0.00222577688180922","-0.000774336283185428","0.4","20210507_LOWtemp_LOWsal","May_7_2021_16-17_andd_22-23_low_temp_low_salinity_raw.txt"
"5/7/2021","CH8","0.0116189161453372","0.0171709986320113","0.0171709986320113","0.4","20210507_LOWtemp_LOWsal","May_7_2021_16-17_andd_22-23_low_temp_low_salinity_raw.txt"
"5/7/2021","CH1","-0.162929877823029","-0.105700348432057","-0.105700348432057","0.4","20210507_HIGHtemp_HIGHsal","may_7_2021_high_temp_high_salinity_1-2-3-_and_4-5-6_raw.txt"
"5/7/2021","CH2","-0.0700070472163506","-0.0734934333958703","-0.0734934333958703","0.4","20210507_HIGHtemp_HIGHsal","may_7_2021_high_temp_high_salinity_1-2-3-_and_4-5-6_raw.txt"
"5/7/2021","CH3","-0.505764790764791","-0.443998249261408","-0.443998249261408","0.4","20210507_HIGHtemp_HIGHsal","may_7_2021_high_temp_high_salinity_1-2-3-_and_4-5-6_raw.txt"
"5/7/2021","CH4","0.0102408672748789","0.012274865959077","0.00690592334494468","0.4","20210507_HIGHtemp_HIGHsal","may_7_2021_high_temp_high_salinity_1-2-3-_and_4-5-6_raw.txt"
"5/7/2021","CH5","-0.111647898614345","-0.115874564459928","-0.115874564459928","0.4","20210507_HIGHtemp_HIGHsal","may_7_2021_high_temp_high_salinity_1-2-3-_and_4-5-6_raw.txt"
"5/7/2021","CH6","-0.0892320590207909","-0.0958223000328262","-0.0906298642533927","0.4","20210507_HIGHtemp_HIGHsal","may_7_2021_high_temp_high_salinity_1-2-3-_and_4-5-6_raw.txt"
"5/7/2021","CH7","-0.0526457288750796","-0.0151656095842142","-0.0151656095842142","0.4","20210507_HIGHtemp_HIGHsal","may_7_2021_high_temp_high_salinity_1-2-3-_and_4-5-6_raw.txt"
"5/7/2021","CH8","0.023013574660634","0.0315524010872845","0.0315524010872845","0.4","20210507_HIGHtemp_HIGHsal","may_7_2021_high_temp_high_salinity_1-2-3-_and_4-5-6_raw.txt"
"5/7/2021","CH1","0.421999999999998","0.421999999999998","0.421999999999998","0.4","20210507_LOWtemp_HIGHsal_b","may_7_2021_low_temo_10-12_ans_13-15_high_sal_b_raw.txt"
"5/7/2021","CH2","-0.141978021978018","-0.188181818181825","-0.188181818181825","0.4","20210507_LOWtemp_HIGHsal_b","may_7_2021_low_temo_10-12_ans_13-15_high_sal_b_raw.txt"
"5/7/2021","CH3","-0.0545588235294119","-0.0545588235294119","-0.440363636363635","0.4","20210507_LOWtemp_HIGHsal_b","may_7_2021_low_temo_10-12_ans_13-15_high_sal_b_raw.txt"
"5/7/2021","CH4","0.189212121212117","-0.0429090909090892","-0.0429090909090892","0.4","20210507_LOWtemp_HIGHsal_b","may_7_2021_low_temo_10-12_ans_13-15_high_sal_b_raw.txt"
"5/7/2021","CH5","0.00356043956043563","0.00356043956043563","0.00356043956043563","0.4","20210507_LOWtemp_HIGHsal_b","may_7_2021_low_temo_10-12_ans_13-15_high_sal_b_raw.txt"
"5/7/2021","CH6","0.0444788441692445","0.0604895104894974","0.0604895104894974","0.4","20210507_LOWtemp_HIGHsal_b","may_7_2021_low_temo_10-12_ans_13-15_high_sal_b_raw.txt"
"5/7/2021","CH7","-0.002461538461534","-0.002461538461534","-0.002461538461534","0.4","20210507_LOWtemp_HIGHsal_b","may_7_2021_low_temo_10-12_ans_13-15_high_sal_b_raw.txt"
"5/7/2021","CH8","0.0378571428571429","0.0378571428571429","0.0378571428571429","0.4","20210507_LOWtemp_HIGHsal_b","may_7_2021_low_temo_10-12_ans_13-15_high_sal_b_raw.txt"
"5/7/2021","CH1","0.132038932948812","-0.117799805793821","-0.117799805793821","0.4","20210507_LOWtemp_HIGHsal","may_7_2021_low_temo_10-12_ans_13-15_high_sal_raw.txt"
"5/7/2021","CH2","-0.0353285067873307","0.281067193675889","0.281067193675889","0.4","20210507_LOWtemp_HIGHsal","may_7_2021_low_temo_10-12_ans_13-15_high_sal_raw.txt"
"5/7/2021","CH3","0.0861370967741928","0.0861370967741928","0.0861370967741928","0.4","20210507_LOWtemp_HIGHsal","may_7_2021_low_temo_10-12_ans_13-15_high_sal_raw.txt"
"5/7/2021","CH4","-0.198743581999396","-0.24349206349206","-0.24349206349206","0.4","20210507_LOWtemp_HIGHsal","may_7_2021_low_temo_10-12_ans_13-15_high_sal_raw.txt"
"5/7/2021","CH5","-0.0314071146245063","-0.0314071146245063","-0.0327147390305283","0.4","20210507_LOWtemp_HIGHsal","may_7_2021_low_temo_10-12_ans_13-15_high_sal_raw.txt"
"5/7/2021","CH6","0.102611162503853","0.0557413283729058","0.0467001287001289","0.4","20210507_LOWtemp_HIGHsal","may_7_2021_low_temo_10-12_ans_13-15_high_sal_raw.txt"
"5/7/2021","CH7","-0.0704031007751938","-0.080203274985883","-0.080203274985883","0.4","20210507_LOWtemp_HIGHsal","may_7_2021_low_temo_10-12_ans_13-15_high_sal_raw.txt"
"5/7/2021","CH8","-0.0219652406417122","-0.0193083003952563","-0.0210728402032724","0.4","20210507_LOWtemp_HIGHsal","may_7_2021_low_temo_10-12_ans_13-15_high_sal_raw.txt"
